Date,Price,Good Name,Good Unit,Source
1986-06-01,3.646,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1986-05-01,3.655,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1986-04-01,3.706,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1986-03-01,3.74,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1986-02-01,3.554,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1986-01-01,2.737,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1985-12-01,2.505,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1985-11-01,2.549,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1985-10-01,2.573,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1985-09-01,2.563,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1985-08-01,2.564,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1985-07-01,2.59,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1985-06-01,2.614,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1985-05-01,2.606,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1985-04-01,2.603,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1985-03-01,2.621,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1985-02-01,2.594,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1985-01-01,2.585,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1984-12-01,2.593,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1984-11-01,2.594,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1984-10-01,2.616,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1984-09-01,2.617,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1984-08-01,2.606,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1984-07-01,2.609,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1984-06-01,2.598,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1984-05-01,2.567,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1984-04-01,2.549,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1984-03-01,2.546,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1984-02-01,2.546,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1984-01-01,2.495,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1983-12-01,2.437,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1983-11-01,2.454,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1983-10-01,2.432,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1983-09-01,2.438,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1983-08-01,2.451,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1983-07-01,2.454,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1983-06-01,2.47,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1983-05-01,2.459,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1983-04-01,2.466,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1983-03-01,2.478,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1983-02-01,2.519,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1983-01-01,2.528,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1982-12-01,2.501,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1982-11-01,2.481,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1982-10-01,2.5,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1982-09-01,2.517,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1982-08-01,2.515,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1982-07-01,2.502,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1982-06-01,2.527,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1982-05-01,2.567,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1982-04-01,2.585,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1982-03-01,2.564,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1982-02-01,2.552,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1982-01-01,2.475,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1981-12-01,2.457,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1981-11-01,2.408,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1981-10-01,2.451,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1981-09-01,2.46,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1981-08-01,2.492,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1981-07-01,2.512,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1981-06-01,2.517,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1981-05-01,2.538,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1981-04-01,2.562,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1981-03-01,2.557,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1981-02-01,2.595,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1981-01-01,2.777,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1980-12-01,2.818,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1980-11-01,2.913,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1980-10-01,3.053,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1980-09-01,3.159,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1980-08-01,3.23,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1980-07-01,3.233,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1980-06-01,3.181,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1980-05-01,3.2,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1980-04-01,3.209,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1980-03-01,3.248,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1980-02-01,3.258,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1980-01-01,3.208,coffee,$/lb,https://www.bls.gov/regions/mid-atlantic/data/AverageRetailFoodAndEnergyPrices_USandMidwest_Table.htm
1979-12-01,3.245,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1979-11-01,3.245,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1979-10-01,3.245,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1979-09-01,3.245,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1979-08-01,3.245,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1979-07-01,3.245,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1979-06-01,3.245,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1979-05-01,3.245,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1979-04-01,3.245,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1979-03-01,3.245,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1979-02-01,3.245,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1979-01-01,3.245,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1978-12-01,3.39,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1978-11-01,3.39,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1978-10-01,3.39,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1978-09-01,3.39,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1978-08-01,3.39,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1978-07-01,3.39,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1978-06-01,3.39,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1978-05-01,3.39,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1978-04-01,3.39,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1978-03-01,3.39,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1978-02-01,3.39,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1978-01-01,3.39,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1977-12-01,3.47,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1977-11-01,3.47,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1977-10-01,3.47,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1977-09-01,3.47,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1977-08-01,3.47,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1977-07-01,3.47,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1977-06-01,3.47,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1977-05-01,3.47,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1977-04-01,3.47,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1977-03-01,3.47,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1977-02-01,3.47,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1977-01-01,3.47,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1976-12-01,1.87,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1976-11-01,1.87,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1976-10-01,1.87,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1976-09-01,1.87,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1976-08-01,1.87,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1976-07-01,1.87,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1976-06-01,1.87,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1976-05-01,1.87,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1976-04-01,1.87,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1976-03-01,1.87,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1976-02-01,1.87,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1976-01-01,1.87,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1975-12-01,1.33,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1975-11-01,1.33,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1975-10-01,1.33,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1975-09-01,1.33,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1975-08-01,1.33,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1975-07-01,1.33,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1975-06-01,1.33,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1975-05-01,1.33,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1975-04-01,1.33,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1975-03-01,1.33,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1975-02-01,1.33,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1975-01-01,1.33,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1974-12-01,1.23,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1974-11-01,1.23,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1974-10-01,1.23,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1974-09-01,1.23,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1974-08-01,1.23,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1974-07-01,1.23,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1974-06-01,1.23,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1974-05-01,1.23,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1974-04-01,1.23,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1974-03-01,1.23,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1974-02-01,1.23,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1974-01-01,1.23,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1973-12-01,1.04,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1973-11-01,1.04,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1973-10-01,1.04,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1973-09-01,1.04,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1973-08-01,1.04,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1973-07-01,1.04,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1973-06-01,1.04,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1973-05-01,1.04,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1973-04-01,1.04,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1973-03-01,1.04,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1973-02-01,1.04,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1973-01-01,1.04,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1972-12-01,0.92,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1972-11-01,0.92,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1972-10-01,0.92,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1972-09-01,0.92,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1972-08-01,0.92,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1972-07-01,0.92,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1972-06-01,0.92,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1972-05-01,0.92,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1972-04-01,0.92,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1972-03-01,0.92,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1972-02-01,0.92,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1972-01-01,0.92,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1971-12-01,0.93,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1971-11-01,0.93,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1971-10-01,0.93,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1971-09-01,0.93,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1971-08-01,0.93,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1971-07-01,0.93,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1971-06-01,0.93,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1971-05-01,0.93,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1971-04-01,0.93,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1971-03-01,0.93,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1971-02-01,0.93,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1971-01-01,0.93,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=mdp.39015008856711&seq=527
1970-12-01,0.91,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1970-11-01,0.91,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1970-10-01,0.91,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1970-09-01,0.91,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1970-08-01,0.91,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1970-07-01,0.91,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1970-06-01,0.91,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1970-05-01,0.91,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1970-04-01,0.91,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1970-03-01,0.91,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1970-02-01,0.91,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1970-01-01,0.91,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1969-12-01,0.77,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1969-11-01,0.77,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1969-10-01,0.77,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1969-09-01,0.77,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1969-08-01,0.77,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1969-07-01,0.77,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1969-06-01,0.77,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1969-05-01,0.77,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1969-04-01,0.77,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1969-03-01,0.77,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1969-02-01,0.77,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1969-01-01,0.77,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1968-12-01,0.76,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1968-11-01,0.76,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1968-10-01,0.76,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1968-09-01,0.76,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1968-08-01,0.76,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1968-07-01,0.76,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1968-06-01,0.76,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1968-05-01,0.76,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1968-04-01,0.76,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
1968-03-01,0.76,coffee,$/lb,https://babel.hathitrust.org/cgi/pt?id=umn.31951000014585x&seq=233
